localhost:
 Date: Mar 27, 2023
11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>;  : (+)====================================(+); Table_Name: om_assigned_ips; : (+); Attributes: dynamic, id 434, attributes: keep, sync, kbuf 1, local sync, expires 900, , hashsize 512, limit 30000; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.21.155; UserName: tuna.cosgun; Netmask: 255.255.240.0; Method: IP Pools; Expires: 10868/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.21.110; UserName: okan.erguney; Netmask: 255.255.240.0; Method: IP Pools; Expires: 13319/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.20.48; UserName: fethiye.sevimli; Netmask: 255.255.240.0; Method: IP Pools; Expires: 14360/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.21.99; UserName: begumnur.ucak; Netmask: 255.255.240.0; Method: IP Pools; Expires: 5971/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.21.177; UserName: enis.sonmez; Netmask: 255.255.240.0; Method: IP Pools; Expires: 14188/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.22.104; UserName: elif.gundogan; Netmask: 255.255.240.0; Method: IP Pools; Expires: 12823/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.13.47; UserName: CN=oksanazelenska,OU=users,O=cpmodule..8qhxcd; Netmask: 255.255.255.0; Method: pool-by-group; Expires: 8325/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.20.240; UserName: TARIK.OZTURK; Netmask: 255.255.240.0; Method: IP Pools; Expires: 7886/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.20.196; UserName: CN=serapkarahaliloglu,OU=users,O=cpmodule..8qhxcd; Netmask: 255.255.240.0; Method: IP Pools; Expires: 12794/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.22.80; UserName: onur.yozgat; Netmask: 255.255.240.0; Method: IP Pools; Expires: 12196/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.20.172; UserName: emirhan.hatipoglu; Netmask: 255.255.240.0; Method: IP Pools; Expires: 13209/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.20.128; UserName: CN=ionutcirstenoiu,OU=users,O=cpmodule..8qhxcd; Netmask: 255.255.240.0; Method: IP Pools; Expires: 9738/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.21.8; UserName: CN=seyhanalver,OU=users,O=cpmodule..8qhxcd; Netmask: 255.255.240.0; Method: IP Pools; Expires: 11952/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
